disposition,issue_code,issue_label,brand,part_ref,source_sku,source_display_id,part_name,relationship_count,hotspot_occurrences,schematics,candidate_evidence,required_action
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,qb8012,QB8012,QB8012,"Part (QB8012)",1,1,tapetech-quickbox-qsx,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,qb8016,QB8016,QB8016,"Part (QB8016)",1,1,tapetech-quickbox-qsx,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,qb8010,QB8010,QB8010,"Part (QB8010)",1,1,tapetech-quickbox-qsx,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,722039,722039,722039,"Discharge Tube",1,1,tapetech-90t,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,709043,709043,709043,"#63 ""S"" Hook 18-8 S.S.",1,1,tapetech-90t,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,700042,700042,700042,Lanyard,1,1,tapetech-90t,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,704040,704040,704040,"Filler Tube, Assy.",1,1,tapetech-90t,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,856003f,856003F,856003F,"Part (856003F)",1,1,tapetech-85t,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,861014,861014,861014,"Part (861014)",1,1,tapetech-85t,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,729063,729063,729063,"Part (729063)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,722003g,722003G,722003G,"Part (722003G)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,709055,709055,709055,"Part (709055)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,762011,762011,762011,"Part (762011)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,709056,709056,709056,"Part (709056)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,722070,722070,722070,"Part (722070)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,709012,709012,709012,"Part (709012)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,729027,729027,729027,"Part (729027)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,729009,729009,729009,"Part (729009)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,720045,720045,720045,"Part (720045)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,700002f,700002F,700002F,"Part (700002F)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,729072,729072,729072,"Part (729072)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,709007,709007,709007,"Part (709007)",1,1,tapetech-76tt,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
